x,y,species logistic values
646.0,646.0,0.244571
647.0,647.0,0.42760488
648.0,648.0,0.50442195
649.0,649.0,0.34204888
650.0,650.0,0.42118844
651.0,651.0,0.5112062
652.0,652.0,0.539568
653.0,653.0,0.37236384
654.0,654.0,0.039320778
655.0,655.0,0.43114325
656.0,656.0,0.41303647
657.0,657.0,0.4663414
658.0,658.0,0.37591675
659.0,659.0,0.34309807
660.0,660.0,0.6549634
661.0,661.0,0.35686657
662.0,662.0,0.41003677
663.0,663.0,0.3414866
664.0,664.0,0.11070308
665.0,665.0,0.43628913
666.0,666.0,0.51185936
667.0,667.0,0.6295324
668.0,668.0,0.25208858
669.0,669.0,0.5055744
670.0,670.0,0.48296553
671.0,671.0,0.35653746
672.0,672.0,0.20225294
673.0,673.0,0.3569996
674.0,674.0,0.34653836
675.0,675.0,0.41637015
676.0,676.0,0.2531576
677.0,677.0,0.46688977
678.0,678.0,0.47881317
679.0,679.0,0.36797184
680.0,680.0,0.33315986
681.0,681.0,0.34628204
682.0,682.0,0.30840495
683.0,683.0,0.58114445
684.0,684.0,0.35264787
685.0,685.0,0.39148936
686.0,686.0,0.47910553
687.0,687.0,0.38944197
688.0,688.0,0.4589152
689.0,689.0,0.35665068
690.0,690.0,0.49806467
691.0,691.0,0.04357918
692.0,692.0,0.6113116
693.0,693.0,0.46819267
694.0,694.0,0.3869758
695.0,695.0,0.59275365
696.0,696.0,0.60103863
697.0,697.0,0.57503873
698.0,698.0,0.40642273
699.0,699.0,0.19113144
700.0,700.0,0.26040405
701.0,701.0,0.36180303
702.0,702.0,0.6822222
703.0,703.0,0.4856078
704.0,704.0,0.52393997
705.0,705.0,0.26384807
706.0,706.0,0.5536769
707.0,707.0,0.1750754
708.0,708.0,0.35590127
709.0,709.0,0.36647132
710.0,710.0,0.5750743
711.0,711.0,0.36562514
712.0,712.0,0.35695586
713.0,713.0,0.750425
714.0,714.0,0.37669715
715.0,715.0,0.46678165
716.0,716.0,0.30298436
717.0,717.0,0.438576
718.0,718.0,0.35701248
719.0,719.0,0.5765954
720.0,720.0,0.40859368
721.0,721.0,0.29822487
722.0,722.0,0.34123045
723.0,723.0,0.35174787
724.0,724.0,0.3345437
725.0,725.0,0.34592405
726.0,726.0,0.23989435
727.0,727.0,0.3620053
728.0,728.0,0.6639237
729.0,729.0,0.3697411
730.0,730.0,0.35673895
731.0,731.0,0.63576835
732.0,732.0,0.35158128
733.0,733.0,0.26806444
734.0,734.0,0.5897847
735.0,735.0,0.24584045
736.0,736.0,0.4024772
737.0,737.0,0.48130262
738.0,738.0,0.3725145
739.0,739.0,0.108027086
740.0,740.0,0.37248206
741.0,741.0,0.4898662
742.0,742.0,0.25630218
743.0,743.0,0.64543235
744.0,744.0,0.07523465
745.0,745.0,0.30599406
746.0,746.0,0.4759044
747.0,747.0,0.30218312
748.0,748.0,0.47327915
749.0,749.0,0.42806828
750.0,750.0,0.5579384
751.0,751.0,0.5453258
752.0,752.0,0.6319461
753.0,753.0,0.42301902
754.0,754.0,0.47736856
755.0,755.0,0.56707084
756.0,756.0,0.55403143
757.0,757.0,0.46352494
758.0,758.0,0.42878094
759.0,759.0,0.09028327
760.0,760.0,0.18789524
761.0,761.0,0.46640843
762.0,762.0,0.075508505
763.0,763.0,0.36722752
764.0,764.0,0.3343781
765.0,765.0,0.33924842
766.0,766.0,0.23975483
767.0,767.0,0.038440883
768.0,768.0,0.6194984
769.0,769.0,0.34676003
770.0,770.0,0.24845012
771.0,771.0,0.5195701
772.0,772.0,0.39145297
773.0,773.0,0.34600192
774.0,774.0,0.4005345
775.0,775.0,0.39667636
776.0,776.0,0.19769612
777.0,777.0,0.61013365
778.0,778.0,0.13847248
779.0,779.0,0.3329437
780.0,780.0,0.37660903
781.0,781.0,0.38465494
782.0,782.0,0.5243039
783.0,783.0,0.33642223
784.0,784.0,0.3855087
785.0,785.0,0.540385
786.0,786.0,0.3964001
787.0,787.0,0.37725163
788.0,788.0,0.4775086
789.0,789.0,0.343973
790.0,790.0,0.36730573
791.0,791.0,0.40760052
792.0,792.0,0.43467692
793.0,793.0,0.42951348
794.0,794.0,0.10830873
795.0,795.0,0.37252975
796.0,796.0,0.23962998
797.0,797.0,0.4409527
798.0,798.0,0.3720437
799.0,799.0,0.62301683
800.0,800.0,0.42872834
801.0,801.0,0.37796888
802.0,802.0,0.025698513
803.0,803.0,0.3495831
804.0,804.0,0.67287016
805.0,805.0,0.42265636
806.0,806.0,0.46788454
807.0,807.0,0.42816564
808.0,808.0,0.49129623
809.0,809.0,0.39523575
810.0,810.0,0.35954317
811.0,811.0,0.38919222
812.0,812.0,0.05204267
813.0,813.0,0.45530504
814.0,814.0,0.44204783
815.0,815.0,0.46472394
816.0,816.0,0.33616418
817.0,817.0,0.3522712
818.0,818.0,0.36218914
819.0,819.0,0.35095415
820.0,820.0,0.35175842
821.0,821.0,0.6209376
822.0,822.0,0.36748555
823.0,823.0,0.60785973
824.0,824.0,0.36574107
825.0,825.0,0.120990254
826.0,826.0,0.37765
827.0,827.0,0.4981476
828.0,828.0,0.3509603
829.0,829.0,0.42202246
830.0,830.0,0.4146792
831.0,831.0,0.33310357
832.0,832.0,0.42202246
833.0,833.0,0.19159444
834.0,834.0,0.30513602
835.0,835.0,0.35169896
836.0,836.0,0.6326584
837.0,837.0,0.22443706
838.0,838.0,0.5082275
839.0,839.0,0.6247139
840.0,840.0,0.2344187
841.0,841.0,0.5508451
842.0,842.0,0.5671123
843.0,843.0,0.44514975
844.0,844.0,0.50139636
845.0,845.0,0.61006933
846.0,846.0,0.16966146
847.0,847.0,0.35059717
848.0,848.0,0.48011142
849.0,849.0,0.35028383
850.0,850.0,0.4781622
851.0,851.0,0.5373575
852.0,852.0,0.36191252
853.0,853.0,0.37994888
854.0,854.0,0.41176754
855.0,855.0,0.57481414
856.0,856.0,0.47618145
857.0,857.0,0.37098283
858.0,858.0,0.45418945
859.0,859.0,0.52185637
860.0,860.0,0.38379046
861.0,861.0,0.54083073
862.0,862.0,0.3466564
863.0,863.0,0.07398868
864.0,864.0,0.514952
865.0,865.0,0.37850356
866.0,866.0,0.3336499
867.0,867.0,0.36131468
868.0,868.0,0.6070781
869.0,869.0,0.42882574
870.0,870.0,0.3415489
871.0,871.0,0.12763585
872.0,872.0,0.35154203
873.0,873.0,0.50312275
874.0,874.0,0.36756843
875.0,875.0,0.11578087
876.0,876.0,0.6090006
877.0,877.0,0.431738
878.0,878.0,0.4645162
879.0,879.0,0.33618748
880.0,880.0,0.35183585
881.0,881.0,0.41439646
882.0,882.0,0.34444207
883.0,883.0,0.16713697
884.0,884.0,0.35127303
885.0,885.0,0.53818345
886.0,886.0,0.3767849
887.0,887.0,0.17205629
888.0,888.0,0.46707055
889.0,889.0,0.38938004
890.0,890.0,0.35153022
891.0,891.0,0.3336239
892.0,892.0,0.3822205
893.0,893.0,0.42665255
894.0,894.0,0.37652433
895.0,895.0,0.05780584
896.0,896.0,0.4123416
897.0,897.0,0.5006322
898.0,898.0,0.3615
899.0,899.0,0.3515628
900.0,900.0,0.36712143
901.0,901.0,0.36240998
902.0,902.0,0.61847967
903.0,903.0,0.30611664
904.0,904.0,0.6100847
905.0,905.0,0.53588665
906.0,906.0,0.57116747
907.0,907.0,0.4217815
908.0,908.0,0.49397463
909.0,909.0,0.3711566
910.0,910.0,0.52689654
911.0,911.0,0.35725585
912.0,912.0,0.3914125
913.0,913.0,0.18562825
914.0,914.0,0.3516836
915.0,915.0,0.44952804
916.0,916.0,0.37463588
917.0,917.0,0.37984586
918.0,918.0,0.6359543
919.0,919.0,0.6921374
920.0,920.0,0.30941287
921.0,921.0,0.37008938
922.0,922.0,0.37282443
923.0,923.0,0.02482998
924.0,924.0,0.56330955
925.0,925.0,0.34566408
926.0,926.0,0.45389995
927.0,927.0,0.08398329
928.0,928.0,0.3634663
929.0,929.0,0.37272203
930.0,930.0,0.57919145
931.0,931.0,0.28202412
932.0,932.0,0.40823773
933.0,933.0,0.62346905
934.0,934.0,0.4541742
935.0,935.0,0.41614294
936.0,936.0,0.49007934
937.0,937.0,0.383741
938.0,938.0,0.4464696
939.0,939.0,0.51625735
940.0,940.0,0.53798974
941.0,941.0,0.348739
942.0,942.0,0.29259104
943.0,943.0,0.020994449
944.0,944.0,0.4483869
945.0,945.0,0.33703583
946.0,946.0,0.41925424
947.0,947.0,0.56380075
948.0,948.0,0.3622517
949.0,949.0,0.18287782
950.0,950.0,0.33958223
951.0,951.0,0.58653957
952.0,952.0,0.4029482
953.0,953.0,0.5409274
954.0,954.0,0.17392808
955.0,955.0,0.3570486
956.0,956.0,0.02655935
957.0,957.0,0.35915264
958.0,958.0,0.39133066
959.0,959.0,0.36225086
960.0,960.0,0.11628458
961.0,961.0,0.35599205
962.0,962.0,0.39406815
963.0,963.0,0.3569032
964.0,964.0,0.5013251
965.0,965.0,0.45365041
966.0,966.0,0.540797
