x,y,species logistic values
654.0,654.0,0.017869411
655.0,655.0,0.4204091
656.0,656.0,0.41478637
657.0,657.0,0.46240646
658.0,658.0,0.3332287
659.0,659.0,0.29370412
660.0,660.0,0.6592761
661.0,661.0,0.3138219
662.0,662.0,0.39832187
663.0,663.0,0.2991425
664.0,664.0,0.08555109
665.0,665.0,0.43591774
666.0,666.0,0.5288096
667.0,667.0,0.64346457
668.0,668.0,0.22471493
669.0,669.0,0.46664372
670.0,670.0,0.47631183
671.0,671.0,0.3186157
672.0,672.0,0.10223596
673.0,673.0,0.31654546
674.0,674.0,0.3055095
675.0,675.0,0.40385902
676.0,676.0,0.22981136
677.0,677.0,0.384941
678.0,678.0,0.43670106
679.0,679.0,0.32185006
680.0,680.0,0.29483736
681.0,681.0,0.30101764
682.0,682.0,0.25104573
683.0,683.0,0.552131
684.0,684.0,0.34790668
685.0,685.0,0.36916995
686.0,686.0,0.4773864
687.0,687.0,0.37951258
688.0,688.0,0.45791647
689.0,689.0,0.31482637
690.0,690.0,0.5060031
691.0,691.0,0.02231736
692.0,692.0,0.6046294
693.0,693.0,0.43100923
694.0,694.0,0.36602965
695.0,695.0,0.5939486
696.0,696.0,0.6196839
697.0,697.0,0.5943757
698.0,698.0,0.39314044
699.0,699.0,0.16773386
700.0,700.0,0.16613159
701.0,701.0,0.32527995
702.0,702.0,0.71103364
703.0,703.0,0.49374142
704.0,704.0,0.5372208
705.0,705.0,0.24633949
706.0,706.0,0.56600565
707.0,707.0,0.08216304
708.0,708.0,0.32443815
709.0,709.0,0.32337463
710.0,710.0,0.5934733
711.0,711.0,0.33216813
712.0,712.0,0.31814668
713.0,713.0,0.7548927
714.0,714.0,0.33542922
715.0,715.0,0.40441552
716.0,716.0,0.21326278
717.0,717.0,0.4197448
718.0,718.0,0.31654546
719.0,719.0,0.59509647
720.0,720.0,0.3974241
721.0,721.0,0.20787622
722.0,722.0,0.300145
723.0,723.0,0.3110493
724.0,724.0,0.30852494
725.0,725.0,0.2998948
726.0,726.0,0.21370363
727.0,727.0,0.32415742
728.0,728.0,0.6922536
729.0,729.0,0.3384411
730.0,730.0,0.3186157
731.0,731.0,0.6460305
732.0,732.0,0.30910358
733.0,733.0,0.17601714
734.0,734.0,0.5959325
735.0,735.0,0.16887918
736.0,736.0,0.3823173
737.0,737.0,0.43369845
738.0,738.0,0.3374457
739.0,739.0,0.0641758
740.0,740.0,0.3374457
741.0,741.0,0.49672246
742.0,742.0,0.2272677
743.0,743.0,0.6267791
744.0,744.0,0.040359624
745.0,745.0,0.29463705
746.0,746.0,0.4682806
747.0,747.0,0.29113206
748.0,748.0,0.4724314
749.0,749.0,0.405032
750.0,750.0,0.54006374
751.0,751.0,0.5603353
752.0,752.0,0.6558093
753.0,753.0,0.39470482
754.0,754.0,0.49015176
755.0,755.0,0.58253014
756.0,756.0,0.53495264
757.0,757.0,0.46555376
758.0,758.0,0.41453195
759.0,759.0,0.05604998
760.0,760.0,0.10497228
761.0,761.0,0.47349256
762.0,762.0,0.04651223
763.0,763.0,0.33103222
764.0,764.0,0.28479767
765.0,765.0,0.30522764
766.0,766.0,0.22070256
767.0,767.0,0.024122814
768.0,768.0,0.62523896
769.0,769.0,0.3045694
770.0,770.0,0.22667493
771.0,771.0,0.49100664
772.0,772.0,0.36479306
773.0,773.0,0.30046788
774.0,774.0,0.37758556
775.0,775.0,0.38279182
776.0,776.0,0.11696538
777.0,777.0,0.61992186
778.0,778.0,0.11299549
779.0,779.0,0.29850793
780.0,780.0,0.33542922
781.0,781.0,0.29640284
782.0,782.0,0.49214017
783.0,783.0,0.2924992
784.0,784.0,0.36211628
785.0,785.0,0.5126197
786.0,786.0,0.391394
787.0,787.0,0.34481886
788.0,788.0,0.47334096
789.0,789.0,0.3070824
790.0,790.0,0.3307804
791.0,791.0,0.4038034
792.0,792.0,0.42256832
793.0,793.0,0.4191647
794.0,794.0,0.06268145
795.0,795.0,0.33326432
796.0,796.0,0.17473866
797.0,797.0,0.44711706
798.0,798.0,0.3380565
799.0,799.0,0.6473501
800.0,800.0,0.4224206
801.0,801.0,0.34366295
802.0,802.0,0.012140297
803.0,803.0,0.28059208
804.0,804.0,0.69228196
805.0,805.0,0.40481856
806.0,806.0,0.44580883
807.0,807.0,0.41095743
808.0,808.0,0.48892033
809.0,809.0,0.3863229
810.0,810.0,0.32578132
811.0,811.0,0.35375872
812.0,812.0,0.035149757
813.0,813.0,0.39671153
814.0,814.0,0.4422051
815.0,815.0,0.47174403
816.0,816.0,0.23020743
817.0,817.0,0.3224265
818.0,818.0,0.32154754
819.0,819.0,0.3053779
820.0,820.0,0.3110493
821.0,821.0,0.6372267
822.0,822.0,0.32987478
823.0,823.0,0.597719
824.0,824.0,0.32270354
825.0,825.0,0.097670116
826.0,826.0,0.33860362
827.0,827.0,0.50122565
828.0,828.0,0.30656055
829.0,829.0,0.4075546
830.0,830.0,0.32135424
831.0,831.0,0.31897178
832.0,832.0,0.4075546
833.0,833.0,0.109236225
834.0,834.0,0.28635615
835.0,835.0,0.30954075
836.0,836.0,0.65857834
837.0,837.0,0.14089023
838.0,838.0,0.5221383
839.0,839.0,0.6244499
840.0,840.0,0.20820206
841.0,841.0,0.5667404
842.0,842.0,0.521087
843.0,843.0,0.42664084
844.0,844.0,0.4992163
845.0,845.0,0.6278476
846.0,846.0,0.14515445
847.0,847.0,0.3053779
848.0,848.0,0.46952146
849.0,849.0,0.30475143
850.0,850.0,0.48500678
851.0,851.0,0.54513067
852.0,852.0,0.32468092
853.0,853.0,0.35136208
854.0,854.0,0.41107175
855.0,855.0,0.5943757
856.0,856.0,0.48073706
857.0,857.0,0.32833287
858.0,858.0,0.44080016
859.0,859.0,0.5327067
860.0,860.0,0.34719768
861.0,861.0,0.5517795
862.0,862.0,0.34323227
863.0,863.0,0.04010246
864.0,864.0,0.52499443
865.0,865.0,0.34115395
866.0,866.0,0.2988408
867.0,867.0,0.31835714
868.0,868.0,0.6216552
869.0,869.0,0.41781077
870.0,870.0,0.2991425
871.0,871.0,0.10437263
872.0,872.0,0.3121715
873.0,873.0,0.46351993
874.0,874.0,0.32987478
875.0,875.0,0.09287501
876.0,876.0,0.6249623
877.0,877.0,0.42533243
878.0,878.0,0.46555376
879.0,879.0,0.30342534
880.0,880.0,0.30815762
881.0,881.0,0.39639938
882.0,882.0,0.2966833
883.0,883.0,0.110351756
884.0,884.0,0.30764896
885.0,885.0,0.5473259
886.0,886.0,0.33542922
887.0,887.0,0.087419555
888.0,888.0,0.4727479
889.0,889.0,0.37271258
890.0,890.0,0.30864254
891.0,891.0,0.3262568
892.0,892.0,0.34188434
893.0,893.0,0.41095743
894.0,894.0,0.3449992
895.0,895.0,0.039936543
896.0,896.0,0.3942287
897.0,897.0,0.4967189
898.0,898.0,0.31710058
899.0,899.0,0.30815762
900.0,900.0,0.3268911
901.0,901.0,0.33968273
902.0,902.0,0.61766684
903.0,903.0,0.27687472
904.0,904.0,0.61144733
905.0,905.0,0.5280092
906.0,906.0,0.58613527
907.0,907.0,0.41930243
908.0,908.0,0.4963195
909.0,909.0,0.36825582
910.0,910.0,0.533687
911.0,911.0,0.31654546
912.0,912.0,0.3912587
913.0,913.0,0.08912064
914.0,914.0,0.31165886
915.0,915.0,0.4430067
916.0,916.0,0.34492412
917.0,917.0,0.33635738
918.0,918.0,0.6411761
919.0,919.0,0.71382016
920.0,920.0,0.2068527
921.0,921.0,0.33856767
922.0,922.0,0.33554155
923.0,923.0,0.01050056
924.0,924.0,0.55140066
925.0,925.0,0.2998948
926.0,926.0,0.4406885
927.0,927.0,0.06271117
928.0,928.0,0.35397467
929.0,929.0,0.33470562
930.0,930.0,0.5993785
931.0,931.0,0.26812378
932.0,932.0,0.39473996
933.0,933.0,0.62379223
934.0,934.0,0.44811174
935.0,935.0,0.41477785
936.0,936.0,0.4905059
937.0,937.0,0.34719768
938.0,938.0,0.38592878
939.0,939.0,0.48925424
940.0,940.0,0.4948464
941.0,941.0,0.31726763
942.0,942.0,0.20285273
943.0,943.0,0.009364239
944.0,944.0,0.45136574
945.0,945.0,0.30657485
946.0,946.0,0.40293345
947.0,947.0,0.58470327
948.0,948.0,0.3224162
949.0,949.0,0.15525271
950.0,950.0,0.30100715
951.0,951.0,0.6031635
952.0,952.0,0.35679024
953.0,953.0,0.5179763
954.0,954.0,0.12949826
955.0,955.0,0.31615207
956.0,956.0,0.01101568
957.0,957.0,0.3469607
958.0,958.0,0.34304884
959.0,959.0,0.32199413
960.0,960.0,0.09331359
961.0,961.0,0.31213555
962.0,962.0,0.35700238
963.0,963.0,0.30850205
964.0,964.0,0.50423455
965.0,965.0,0.45832253
966.0,966.0,0.5541096
967.0,967.0,0.19640824
968.0,968.0,0.31654546
969.0,969.0,0.5005742
970.0,970.0,0.3228137
971.0,971.0,0.3228137
972.0,972.0,0.5049157
973.0,973.0,0.33425012
974.0,974.0,0.6095193
975.0,975.0,0.47120923
976.0,976.0,0.3624846
977.0,977.0,0.5412402
978.0,978.0,0.55791944
979.0,979.0,0.37737235
980.0,980.0,0.3974241
981.0,981.0,0.34391955
982.0,982.0,0.2963648
983.0,983.0,0.3291463
984.0,984.0,0.06688069
985.0,985.0,0.30711657
986.0,986.0,0.562729
987.0,987.0,0.31881335
988.0,988.0,0.4172619
989.0,989.0,0.28929582
990.0,990.0,0.45981428
991.0,991.0,0.16194977
992.0,992.0,0.64505756
993.0,993.0,0.4759442
994.0,994.0,0.5969513
995.0,995.0,0.29737148
996.0,996.0,0.32875517
997.0,997.0,0.44046447
998.0,998.0,0.29597238
999.0,999.0,0.009918209
