x,y,species logistic values
722.0,722.0,0.32584608
723.0,723.0,0.33663598
724.0,724.0,0.36939374
725.0,725.0,0.29716137
726.0,726.0,0.2632544
727.0,727.0,0.35208943
728.0,728.0,0.6700392
729.0,729.0,0.3542434
730.0,730.0,0.33653718
731.0,731.0,0.64687634
732.0,732.0,0.33201638
733.0,733.0,0.15556532
734.0,734.0,0.5752689
735.0,735.0,0.12152598
736.0,736.0,0.39215925
737.0,737.0,0.42574173
738.0,738.0,0.3567699
739.0,739.0,0.023253411
740.0,740.0,0.35836166
741.0,741.0,0.46014187
742.0,742.0,0.3033463
743.0,743.0,0.691327
744.0,744.0,0.011834865
745.0,745.0,0.28187203
746.0,746.0,0.43398565
747.0,747.0,0.21396703
748.0,748.0,0.4519941
749.0,749.0,0.38815603
750.0,750.0,0.5378725
751.0,751.0,0.50873715
752.0,752.0,0.62595934
753.0,753.0,0.3654128
754.0,754.0,0.42941496
755.0,755.0,0.5382326
756.0,756.0,0.5318147
757.0,757.0,0.45145464
758.0,758.0,0.39552867
759.0,759.0,0.01671962
760.0,760.0,0.081190646
761.0,761.0,0.44284466
762.0,762.0,0.012395016
763.0,763.0,0.35130662
764.0,764.0,0.28857338
765.0,765.0,0.35005528
766.0,766.0,0.22726417
767.0,767.0,0.011570169
768.0,768.0,0.6209785
769.0,769.0,0.32048592
770.0,770.0,0.25778824
771.0,771.0,0.47912213
772.0,772.0,0.381351
773.0,773.0,0.3049674
774.0,774.0,0.3896541
775.0,775.0,0.40425375
776.0,776.0,0.08565327
777.0,777.0,0.6050476
778.0,778.0,0.112912714
779.0,779.0,0.35889047
780.0,780.0,0.32424083
781.0,781.0,0.30435753
782.0,782.0,0.4911689
783.0,783.0,0.3269857
784.0,784.0,0.39009684
785.0,785.0,0.51582694
786.0,786.0,0.3516822
787.0,787.0,0.3591281
788.0,788.0,0.44988504
789.0,789.0,0.34864935
790.0,790.0,0.35099918
791.0,791.0,0.41851866
792.0,792.0,0.41935042
793.0,793.0,0.4292666
794.0,794.0,0.023649307
795.0,795.0,0.33634263
796.0,796.0,0.10940206
797.0,797.0,0.40286207
798.0,798.0,0.36307016
799.0,799.0,0.6099704
800.0,800.0,0.4288007
