x,y,species logistic values
671.0,671.0,0.35667583
672.0,672.0,0.20275468
673.0,673.0,0.35713446
674.0,674.0,0.34668645
675.0,675.0,0.41645506
676.0,676.0,0.2534232
677.0,677.0,0.4671847
678.0,678.0,0.47902226
679.0,679.0,0.36808458
680.0,680.0,0.33332855
681.0,681.0,0.3464259
682.0,682.0,0.30877516
683.0,683.0,0.5812294
684.0,684.0,0.35285443
685.0,685.0,0.39159772
686.0,686.0,0.47911504
687.0,687.0,0.38956854
688.0,688.0,0.45895687
689.0,689.0,0.3567839
690.0,690.0,0.49812487
691.0,691.0,0.04376993
692.0,692.0,0.61132044
693.0,693.0,0.46840584
694.0,694.0,0.38709274
695.0,695.0,0.5927564
696.0,696.0,0.60098946
697.0,697.0,0.57496524
698.0,698.0,0.40652207
699.0,699.0,0.19142842
700.0,700.0,0.26087168
701.0,701.0,0.36193693
702.0,702.0,0.68206173
703.0,703.0,0.4856286
704.0,704.0,0.523954
705.0,705.0,0.264118
706.0,706.0,0.553693
707.0,707.0,0.17556281
708.0,708.0,0.35604888
709.0,709.0,0.36659104
710.0,710.0,0.57501584
711.0,711.0,0.36575732
712.0,712.0,0.3570932
713.0,713.0,0.7502786
714.0,714.0,0.37680435
715.0,715.0,0.46704227
716.0,716.0,0.30342495
717.0,717.0,0.43862283
718.0,718.0,0.35714734
719.0,719.0,0.5765431
720.0,720.0,0.4086911
721.0,721.0,0.2986695
722.0,722.0,0.34138572
723.0,723.0,0.35188934
724.0,724.0,0.33472404
725.0,725.0,0.34606737
726.0,726.0,0.24016666
727.0,727.0,0.36213613
728.0,728.0,0.6637755
729.0,729.0,0.36987063
730.0,730.0,0.35687742
731.0,731.0,0.6357177
732.0,732.0,0.3517206
733.0,733.0,0.26852387
734.0,734.0,0.58978623
735.0,735.0,0.24627775
736.0,736.0,0.40257403
737.0,737.0,0.48151842
738.0,738.0,0.37263447
739.0,739.0,0.108360104
740.0,740.0,0.37260202
741.0,741.0,0.4898828
742.0,742.0,0.2565601
743.0,743.0,0.64543504
744.0,744.0,0.075511955
745.0,745.0,0.30622923
746.0,746.0,0.47591275
747.0,747.0,0.30244964
748.0,748.0,0.47329968
