Raw value,Corresponding cumulative value,Corresponding logistic value,Fractional area,Training omission,Test omission
2.53817E-3,45.266256618,0.505510242,0.457831325,0.455445545,0
2.55704E-3,45.521960879,0.507362251,0.455421687,0.455445545,0
2.56746E-3,45.778706843,0.508378395,0.453012048,0.458745875,0
2.57652E-3,46.549850326,0.509258365,0.445783133,0.462046205,0
2.58513E-3,46.808363388,0.510092581,0.443373494,0.462046205,0
2.58914E-3,47.067277505,0.510479965,0.440963855,0.465346535,0
2.59349E-3,47.326626741,0.510899558,0.438554217,0.468646865,0
2.59513E-3,47.586139501,0.511057062,0.436144578,0.471947195,0
2.60443E-3,47.846582976,0.511951582,0.43373494,0.475247525,0
2.60622E-3,48.107205024,0.512122837,0.431325301,0.475247525,0
2.60735E-3,48.367939856,0.512230936,0.428915663,0.478547855,0
2.6098E-3,48.628919723,0.51246563,0.426506024,0.481848185,0
2.61855E-3,48.890774428,0.513301705,0.424096386,0.481848185,0
2.61967E-3,49.152741232,0.513408629,0.421686747,0.485148515,0
2.6244E-3,49.41518162,0.513859835,0.419277108,0.488448845,0
2.63262E-3,49.678443357,0.514640394,0.41686747,0.488448845,0
2.63633E-3,49.942076595,0.514992623,0.414457831,0.491749175,0
2.63818E-3,50.205894151,0.515167189,0.412048193,0.495049505,0
2.6489E-3,50.470784137,0.516180393,0.409638554,0.498349835,0
2.65186E-3,51.265750463,0.516459648,0.402409639,0.508250825,0
2.6548E-3,51.531230654,0.516736199,0.4,0.508250825,0
2.65507E-3,51.796737787,0.51676154,0.397590361,0.511551155,0
2.65945E-3,52.062682561,0.517172807,0.395180723,0.514851485,0
2.66199E-3,52.32888193,0.517411737,0.392771084,0.518151815,0
2.6692E-3,52.595802289,0.518087084,0.390361446,0.521452145,0
2.6719E-3,52.862992598,0.518339459,0.387951807,0.521452145,0
2.67495E-3,53.130487878,0.518624256,0.385542169,0.524752475,0
2.68399E-3,53.398886784,0.519466135,0.38313253,0.528052805,0
2.6917E-3,53.936455471,0.520182009,0.378313253,0.534653465,0
2.69273E-3,54.205728707,0.52027792,0.375903614,0.537953795,0
2.69561E-3,54.475289602,0.520544404,0.373493976,0.541254125,0
2.70235E-3,54.7455246,0.521167722,0.371084337,0.544554455,0
2.70246E-3,55.015770807,0.521178074,0.368674699,0.547854785,0
2.70664E-3,55.286434384,0.521563172,0.36626506,0.551155116,0
2.71065E-3,55.828163445,0.521933419,0.361445783,0.557755776,0
2.7165E-3,56.099813047,0.522470502,0.359036145,0.561056106,0
